transaction_id,amount,account_age,transaction_hour,device_changed,location_changed,transaction_velocity,avg_transaction_amount,merchant_risk,behavior_deviation,is_fraud,attack_type,amount_deviation
19,2216.530591346367,1613,2,0,1,2,1568.0627356551695,0.6946611796631826,0.5994423423045403,0,legitimate,0.4135471374621079
20,1527.0227869704054,1622,11,0,0,4,2825.397987779687,0.6647900748839833,0.8722731643998456,0,legitimate,0.4595371011181323
21,3098.0791841396594,1640,10,0,0,2,534.0042387279216,0.2002610513165298,0.2251802188375884,0,legitimate,4.801600360925505
22,783.519917195005,1075,19,0,0,5,1699.430652676824,0.2650680924143078,0.904804810865085,0,legitimate,0.5389515212280893
23,1531.5087778225688,1185,10,0,0,1,268.7398127141538,0.3107539972835991,0.8792067883614809,0,legitimate,4.698853334587847
24,4930.048820786634,494,16,0,0,2,1429.2123838851896,0.3315863572907254,3.0667352769294505,1,behavior_anomaly,2.449486497860258
25,2334.742922663476,1509,20,0,0,2,1251.9153983683882,0.8543627050422573,1.445138198348532,0,legitimate,0.8649366608209537
26,3947.362210825767,1355,13,0,0,4,576.1771087732393,0.7573531879060961,1.8409459254787368,0,legitimate,5.850952859321756
27,1078.4015325759628,984,15,0,1,3,575.5870699577551,0.8077344226043452,1.5624686194755613,0,legitimate,0.8735680296902977
28,2619.748748226697,959,23,0,0,3,1405.2795542262866,0.913024880218138,1.5756838459625335,0,legitimate,0.864218930922302
29,1416.048526650892,1320,9,0,0,5,467.1252260937394,0.5143420573967039,1.7083028313833168,1,behavior_anomaly,2.031410952674025
30,327.60702232798883,828,3,0,0,4,954.8572940401298,0.8354320164520467,0.5117833106303142,0,legitimate,0.656904728724604
31,3076.969774317048,424,9,0,0,4,306.53322202852587,0.6953387626937899,0.8534278796337424,0,legitimate,9.037965066085745
32,935.5682060677284,1173,19,0,1,1,962.1517994991806,0.4647933855609161,1.7504187707266416,0,legitimate,0.02762931321782
33,418.7528056278696,275,11,0,0,3,1647.7081382455915,0.19385399718554,0.1338405733474774,0,legitimate,0.7458574149705058
34,4749.539132541333,597,8,0,0,4,2257.225913933657,0.4302714869690677,0.1102511500103236,0,legitimate,1.104148770941732
35,4831.59696206534,67,14,0,0,5,2508.179903009632,0.206578569058075,1.2958993402020138,0,legitimate,0.926335888533266
36,4061.14700577066,274,8,0,0,1,1079.743237766013,0.2871660520268182,1.8191180403543632,0,legitimate,2.761215503579505
37,1592.6074689495165,50,6,0,0,3,2822.5109713327206,0.283514527624305,1.588404479828816,0,legitimate,0.4357479970405479
38,578.593358631281,1163,23,0,0,6,797.8118830843147,0.761033323087532,1.4127825166713237,1,velocity_attack,0.2747747045400502
39,3452.741829909569,1659,11,1,0,3,333.671445285303,0.5077889267877548,1.3391228869190346,1,device_anomaly,9.34772941675405
40,2256.7472193240465,423,19,0,0,1,2782.5280306989944,0.7931427990497569,1.183400821920378,0,legitimate,0.1889579567839492
41,3701.753536711487,1463,23,0,0,5,1665.4506324939912,0.8774073052319356,3.1866581518227046,1,behavior_anomaly,1.2226738304263982
42,2526.366859545224,1016,13,0,0,5,1118.9999783375365,0.611669706957893,1.5874802467452038,0,legitimate,1.2577005437467206
43,268.50375346457014,1701,21,0,0,8,2704.521483891359,0.4072049883252883,2.7855339056764263,1,velocity_attack,0.9007204213152568
44,4555.6699701860325,1796,15,0,0,4,2349.6627181152007,0.8567721905036494,1.600763029708794,0,legitimate,0.938861239557138
45,1368.0219098400828,37,18,0,0,3,2514.086777753389,0.5675352196044101,0.0538813911426121,0,legitimate,0.4558573228476386
46,3346.3591933345115,1497,22,0,0,2,947.7960031024778,0.856936737127183,1.885184353075242,0,legitimate,2.5306745147486085
47,1627.3842728381137,357,2,0,0,4,2633.107164974238,0.265422248397153,1.7411545009559262,0,legitimate,0.3819528903017375
48,2648.3333037712728,1940,10,0,0,5,1984.340201048755,0.5657587463689174,0.1038946035759511,0,legitimate,0.3346165654314653
49,2778.8803687820705,319,22,0,0,3,2240.2459842256862,0.2117482574298267,0.8386522220639367,0,legitimate,0.2404353755565626
50,1005.7868320750824,1816,20,0,0,5,1006.0243127901892,0.6983571784609705,1.8389532644128683,0,legitimate,0.000236058624118
51,4850.9646760463365,540,19,0,0,3,810.544994693673,0.5868910056842884,1.0255887719669856,0,legitimate,4.984818495954871
52,3898.150834469461,941,18,0,0,1,1283.7264014608222,0.5559997563757497,0.1829016615229552,0,legitimate,2.0365900631423823
53,4703.544813664526,390,7,0,0,4,1768.1169118124944,0.6391079822529646,1.933041355847233,0,legitimate,1.6602001158639044
54,4484.65401709548,1962,19,1,0,1,2031.362044529095,0.3754029146351845,0.7169852952927562,0,legitimate,1.2077078919406017
55,3029.709896174317,1652,7,0,1,4,1544.0972001613793,0.191976508244881,1.032494959298058,0,legitimate,0.9621238195740988
56,4617.183751613273,745,2,1,0,5,2126.7062668812887,0.806412705232288,1.2639099186826834,0,legitimate,1.1710491117253103
57,533.6132600544056,248,9,0,0,5,2154.16156212384,0.3843697723431536,1.6648731269585195,0,legitimate,0.7522872613471464
58,1060.3160258538114,435,12,0,0,2,2031.616105301811,0.988936132147306,1.7462429787435847,0,legitimate,0.4780923309838135
59,321.61371566163655,782,8,0,0,5,828.1565569816746,0.4810021798278249,1.306181207672272,0,legitimate,0.6116510665159738
60,1694.118620739995,952,5,0,0,3,1394.352618051919,0.4900141055576884,1.8968360691928297,0,legitimate,0.2149857925514465
61,2004.518719478462,861,14,0,0,2,2320.6698139104537,0.677818439905567,0.438036398963558,0,legitimate,0.1362326913277077
62,1429.61025569209,1823,15,0,0,3,2672.188190719356,0.6667371791139359,1.809667987699576,0,legitimate,0.4650039017995819
63,4160.813794844454,1674,4,0,0,2,1553.3962720439868,0.1805187491296496,0.380185505849266,0,legitimate,1.6785269603934223
64,1848.091300798588,1821,20,1,0,3,2961.693145175374,0.2723102944590777,1.7888811851630848,0,legitimate,0.376001763110015
65,1476.5790974681656,823,12,0,0,2,606.6667007337969,0.2315163971280053,0.4317691742750242,0,legitimate,1.4339214525573294
66,1595.6767168342394,1273,18,0,0,4,750.6994093880056,0.0534051186508734,2.63026322667467,1,behavior_anomaly,1.12558674867626
67,790.5287023763369,624,1,0,0,4,1436.1787894533034,0.0224111268526493,1.633915877258996,0,legitimate,0.4495610795942335
68,4030.7652056947945,136,5,0,0,2,1575.3476778186784,0.6449914828316787,0.7810567403864292,0,legitimate,1.558651186940546
69,465.298154030877,610,0,0,0,1,1330.983624321265,0.4985914520577764,0.2269969338183095,0,legitimate,0.6504103089411369
70,4935.745989342535,638,14,0,0,2,1348.1512689886222,0.8945956249867768,0.7250226911757698,0,legitimate,2.661121791655704
71,3883.999369553621,1777,14,0,0,1,1513.026808767047,0.3007712091098836,0.1232466013147501,0,legitimate,1.567039359149664
72,1073.706839517445,1339,13,0,0,3,1028.4825074581613,0.7875135388421375,1.318615557912653,0,legitimate,0.0439719020317154
73,127.05837390565176,1802,6,0,0,2,479.7350236285775,0.1031540339039639,1.394341971265606,0,legitimate,0.7351488474937293
74,4095.7609994286872,37,4,1,1,1,2872.715138209545,0.8164416609750114,1.2124895520697851,1,device_anomaly,0.4257456108166091
75,3563.600984853324,835,19,1,0,2,2405.462091983376,0.9211652704928796,1.3031877351162215,0,legitimate,0.4814621260212949
76,3672.135123400838,218,15,0,0,4,2463.2190738922263,0.6273372836551697,0.1170216584261991,0,legitimate,0.490787060851375
77,3879.2246987611343,110,16,0,0,4,1158.3808122897865,0.7359601191473254,0.0630674652020175,0,legitimate,2.348833697523892
78,462.8187934970428,137,10,0,0,2,1271.264497644333,0.9877947790208754,0.816016958329951,0,legitimate,0.6359382375936313
79,1856.482069866936,1374,14,1,0,2,2813.945458172027,0.3781870456698383,1.026645322727891,1,device_anomaly,0.3402565552663807
80,667.7583916731356,1632,19,0,0,5,2921.448861262468,0.0293612132795411,0.0372221798930518,0,legitimate,0.7714290328585208
81,4329.206786790408,715,15,0,0,4,2833.600507532607,0.6826030469300338,1.1798307126899996,0,legitimate,0.5278112688369465
82,3154.160821455034,375,2,1,0,3,1963.5405279802703,0.0133297670720233,1.665511102832783,0,legitimate,0.6063640024275203
83,1721.400321777981,1916,5,0,0,2,803.8762164233177,0.5683112663382371,0.8210201410755869,0,legitimate,1.141374861713161
84,411.4359164015158,357,20,0,0,5,1854.422715194548,0.5974779331659394,1.4941018046085943,0,legitimate,0.7781326161342066
85,1623.8133764067447,584,22,0,0,2,1808.351151413604,0.5845007114536304,0.3022494474493129,0,legitimate,0.1020475336676754
86,1693.3982779310604,1752,12,0,0,4,2733.8819648626227,0.1659189023687621,1.0591708602623795,0,legitimate,0.3805883722503164
87,3675.0702738565137,331,0,0,0,1,1003.8389453679686,0.0766760820599153,1.5783089034042506,0,legitimate,2.6610158340782197
88,3224.0316096405445,229,20,0,0,1,681.9717973047378,0.9077436873320656,1.3640815544660687,0,legitimate,3.7275145722776735
89,4447.342438624,922,13,0,0,4,870.840320034018,0.5416013395159488,1.559302518207866,0,legitimate,4.10695512863974
90,2413.853133293552,1472,1,0,0,3,805.1206246695475,0.3230840833343829,1.4422705689595143,0,legitimate,1.9981260687295024
91,686.0118050976783,1092,1,0,0,5,1980.314815101219,0.7717452927747757,0.2420558591807529,0,legitimate,0.6535844705769096
92,3594.899457392676,1785,14,0,0,2,2456.0556572125133,0.9216542798523516,0.205337112374389,0,legitimate,0.4636881077331475
93,3827.846738222797,336,17,0,0,2,1167.5284029119705,0.4042162857450436,1.9510861363468592,0,legitimate,2.278589821605745
94,2850.258268090532,1057,8,0,0,2,611.5974987190848,0.0983052153246757,0.9646133934524576,0,legitimate,3.6603497791603865
95,3877.7391817773487,1686,2,0,0,5,1094.965688113366,0.6926166424500796,1.4647913325543047,0,legitimate,2.541425292018713
96,2519.5984221855147,1901,3,0,0,5,1685.0192790371448,0.907527639184942,1.3630707029533211,0,legitimate,0.4952935278136793
97,2661.390863971771,1130,14,1,0,4,2027.0095096052885,0.9804070654283364,1.2020433058414668,1,device_anomaly,0.3129641727679972
98,2194.9509899568934,497,4,1,1,5,1694.416135476574,0.8135418932217852,0.9932939679392628,0,legitimate,0.295402554307911
99,224.5537210460664,208,19,0,0,2,844.5178459775325,0.2682166858580714,1.0427438503513156,0,legitimate,0.7341042322366266
100,628.6679922671918,674,19,0,0,2,2762.254464451829,0.3582202382442621,1.6171813382685567,0,legitimate,0.7724076473193604
101,254.00300986499784,1876,4,0,0,5,1369.6565532772245,0.1367397092725282,1.924358237292377,0,legitimate,0.8145498524741577
102,3218.411015192524,1794,9,0,0,5,1431.0129235539976,0.7127455753333084,0.5788603715772234,0,legitimate,1.249043989902919
103,1640.3443072740008,305,15,0,0,4,2905.417153708799,0.1692544021543405,0.1177008844546489,0,legitimate,0.4354186609037941
104,2591.996386707044,1205,11,0,0,1,2618.265606288532,0.4319660910300511,0.9506084423944712,0,legitimate,0.0100330613969777
105,4547.075722237856,1217,13,0,0,5,2438.180596689191,0.531755595989889,0.0596950580362103,0,legitimate,0.8649462342585847
106,1321.5319228294873,1343,21,1,0,1,629.8039467836095,0.3825327189405159,0.7708379668270016,0,legitimate,1.0983227075322606
107,2110.8763228745856,1431,10,0,0,3,2530.4531952037014,0.1496960356054849,0.5465215772454421,0,legitimate,0.1658109595247185
108,3802.2005788609385,650,18,0,0,1,1420.3950595819754,0.2898204448607763,0.4859504201508389,0,legitimate,1.6768613092613351
109,1221.11101090895,667,5,0,0,5,707.2419669131903,0.6327650347067095,0.0032220471159694,0,legitimate,0.7265816623390988
110,477.2015581610856,1805,9,0,0,2,2973.5577014685214,0.7268236586733964,0.501255276991333,0,legitimate,0.8395183123820281
111,1519.7821192774634,1363,19,0,0,2,598.9573549520811,0.6146361142228715,0.6398346360290694,0,legitimate,1.5373795090955211
112,889.9843075446216,959,2,0,0,5,2773.619115325609,0.9657520038076018,1.822072692652419,0,legitimate,0.6791252617826937
113,4655.518496478608,1966,21,0,0,4,101.53274840731756,0.6136302588072728,0.1765140986688895,0,legitimate,44.85238329018856
114,4059.789859865643,1442,14,0,1,5,1369.962373484738,0.2253395337545564,1.533980929669588,0,legitimate,1.9634316521692927
115,3203.678406901075,1910,10,0,1,5,186.6983646255524,0.4910529163944519,1.4497258256792218,0,legitimate,16.159649005637863
116,4370.156891919817,1711,21,0,1,4,2746.1112109384726,0.8362293763729252,0.6525029643094791,0,legitimate,0.5913983652637045
117,4037.993176805661,1817,1,0,0,4,465.07819429113664,0.3258016246828532,1.813967023382482,0,legitimate,7.682396264482564
118,1014.1932885415756,212,23,0,0,3,2051.985574277979,0.7370307645510997,1.310621986582781,0,legitimate,0.5057502834061423
119,4473.539092600891,1874,5,0,0,3,1930.539088317612,0.7851919302003527,0.1939957484592995,0,legitimate,1.3172486481480172
120,2742.7769853866885,1359,16,0,0,3,2359.298385134108,0.9339652231725728,0.4080272627237846,0,legitimate,0.1625392543261472
121,4056.4567603039054,101,17,0,0,4,2265.9451713362346,0.4011753872756078,0.8022656310681,0,legitimate,0.7901831039944368
122,4490.847369625117,1272,3,0,0,1,194.10168863242487,0.2594242417884473,1.9345882361247573,0,legitimate,22.13657032695653
123,1658.217027362133,748,22,0,0,5,1226.3618181576353,0.5079482568199508,0.5288426745139845,0,legitimate,0.3521433909719027
124,3107.645716958265,1226,8,0,0,3,1035.3168920693038,0.9936833074835713,3.934938566251833,1,behavior_anomaly,2.0016372192546434
125,1216.8822964555145,1706,9,0,0,1,2921.367264385937,0.9021299708661158,1.1213439894861243,0,legitimate,0.5834545312770527
126,2192.828164268656,1325,20,0,0,5,2347.1902857010787,0.2839550636854651,0.7110327788868502,0,legitimate,0.0657646388419319
127,4108.2723530202165,755,1,0,0,1,2153.083321464283,0.1967157354877133,1.401948416225903,0,legitimate,0.9080879555679414
128,4317.579857956083,1521,10,0,0,2,1382.2651214829916,0.4769579528945045,1.321783792954467,0,legitimate,2.123554078629922
129,134.06543960283443,298,10,0,0,2,2683.808164791724,0.1657745120869246,0.1208129226018455,0,legitimate,0.9500465639230072
130,2602.661782630072,1073,10,0,0,5,148.77699548425545,0.7580313005443297,0.8574954857831012,0,legitimate,16.49371113564061
131,2145.313915429017,607,0,0,0,1,762.4722131778125,0.036612600493822,1.5621650673348622,0,legitimate,1.813628979983194
132,1188.3282713065782,1024,13,0,1,1,2115.537120275463,0.2247257436364625,1.2798232623563512,0,legitimate,0.4382853130216658
133,687.3402999350458,844,0,0,0,4,1574.324769062221,0.0182208076072168,0.920372685970638,0,legitimate,0.563406284749954
134,1754.314339877777,1556,20,0,0,3,1648.041099260688,0.2267382537441433,1.4597378354521742,0,legitimate,0.0644845815221253
135,4720.257549171344,176,22,0,0,5,1307.4003243739962,0.0523122513104165,1.3409760200989955,0,legitimate,2.610414852414449
136,1683.6943669017007,1482,8,0,0,1,582.7290142736699,0.6735523230246208,1.6752198870526602,0,legitimate,1.889326471928475
137,2642.0740465424938,1218,23,0,0,3,582.0422998590861,0.5702738266349651,0.1019923338233379,0,legitimate,3.5393162098049338
138,3544.7928985863714,919,0,0,0,5,953.99554029562,0.2139138776723782,1.0705591931634952,0,legitimate,2.715733196706482
139,1881.7850516585404,339,20,1,0,1,1458.0979613461247,0.2050771837034541,1.3206432846477707,0,legitimate,0.2905751887351006
140,6726.4782041948565,547,21,0,0,2,2489.964918125991,0.2911935081864757,2.6710837736436863,1,behavior_anomaly,1.7014349299577158
141,4815.991745216345,43,21,0,0,1,1395.8128627903527,0.7982129200951388,1.844876445534576,0,legitimate,2.450313343286402
142,1333.7332495442845,161,3,0,0,2,2703.6064307399674,0.1505032681728536,0.8232331034322937,0,legitimate,0.5066836524799779
143,2536.5176788726885,1907,0,0,1,2,449.4984384511524,0.1217008164218698,1.5902302914225248,0,legitimate,4.642995529890669
144,1574.3037181021714,784,18,0,0,4,888.1416331373629,0.5080503348941403,1.5720686053468718,0,legitimate,0.7725818263253114
145,1495.7184224495911,468,9,0,0,4,304.5189150081894,0.864950133889744,0.537725848223779,0,legitimate,3.9117422555159407
146,4821.772124982356,772,14,0,0,3,1579.0741414296583,0.2241110044117569,3.858373032892568,1,behavior_anomaly,2.053543844760089
147,3086.8652365014946,769,19,0,0,5,361.0936560582848,0.106256291580553,1.8856904490013195,0,legitimate,7.548655410338305
148,2563.1272138214213,1727,3,0,1,3,2407.484020178721,0.4916885621653308,0.6488052367583956,0,legitimate,0.064649730730568
149,352.2458811249478,824,19,0,0,4,215.31475016409416,0.7321548819316668,0.828804213690181,0,legitimate,0.6359579678424104
150,1465.367674759396,292,13,0,0,3,1478.640934893367,0.6183223381401807,1.2079033717276495,0,legitimate,0.0089766621637107
151,4550.502841236603,672,4,0,1,5,1319.7820774477896,0.4181656654390749,0.6331402610601136,0,legitimate,2.447919864191837
152,1273.8532642681648,1996,14,0,0,5,686.4752851300913,0.0403980558001665,1.3236013998116218,0,legitimate,0.8556433011667155
153,809.9848732469932,1278,14,0,0,1,1801.8759594673857,0.3005932890641779,0.5788829665879347,0,legitimate,0.5504768965970246
154,2498.318525360058,287,15,0,0,3,1219.685191150954,0.9192514233411816,1.0546598489796837,0,legitimate,1.0483306212831236
155,1683.5468424157962,1287,15,0,0,4,674.103751994942,0.2228624608452493,3.5097331083976133,1,behavior_anomaly,1.4974595341347818
156,1286.070830406352,1389,3,0,1,1,2497.032111139531,0.6139546436854959,1.6011291021395513,0,legitimate,0.4849602355255862
157,3393.4641822888047,438,8,0,0,3,2016.0169244172769,0.9074427358913096,1.7201420510014525,0,legitimate,0.6832518324565526
158,3831.936115110716,1881,0,0,0,5,135.24326657568673,0.4881094711888551,1.363189350554557,0,legitimate,27.33365543537973
159,1264.4239655627584,1004,4,0,0,4,1555.407579670087,0.4462788662604146,0.540022567611719,0,legitimate,0.1870786910843319
160,3668.260108198112,1077,8,0,0,3,886.7894408928362,0.1410639497539193,0.9277163193641272,0,legitimate,3.1365626822358634
161,1902.1373503243408,300,19,0,0,5,2753.8255637243337,0.9806116390396812,1.1256967194418972,0,legitimate,0.3092745686651812
162,3198.29856990854,1148,4,1,0,5,2204.1844652048767,0.1766696099916855,2.8582076570798867,1,device_anomaly,0.4510122090036873
163,3204.295582728384,171,3,0,0,3,1873.6826211764028,0.4814577568634794,1.880000342228873,0,legitimate,0.7101592054670113
164,2725.2959519663164,1747,15,0,0,3,358.2568353891986,0.1713294099426526,0.217248390882905,0,legitimate,6.60710105923211
165,542.4198732666007,1771,1,0,0,4,2798.8731527097298,0.3483834858486198,1.6669087070038893,0,legitimate,0.8062006230109224
166,4192.982228387265,931,15,0,0,1,518.1836087250981,0.8840088146420995,0.852832973678787,0,legitimate,7.091692129558823
167,1671.8223183615055,1003,17,0,0,5,1407.165257332039,0.6433207176968174,1.891019293488974,0,legitimate,0.1880781661219039
168,1013.9407009592858,1134,1,0,0,1,2075.020556230961,0.0098442482400237,1.0650844568149838,0,legitimate,0.5113587198379405
169,299.7981936183432,303,15,0,0,1,1534.83013550267,0.966762469532691,1.4594175462181127,0,legitimate,0.8046701151589282
170,2995.3754216223847,305,0,0,0,5,2659.163104192658,0.7839074946030712,1.468962922104408,0,legitimate,0.1264353874719554
171,3420.065373027184,1936,15,0,1,3,2522.4896600837,0.9975359830816896,1.3960070815765726,0,legitimate,0.3558292932363103
172,181.28036174649517,494,2,0,0,5,492.5667643930765,0.7628667042165836,0.0987548598614078,0,legitimate,0.6319679384583277
173,2609.2559856664766,1261,14,0,0,1,1891.1451545303053,0.7648536577760817,1.244345255128838,0,legitimate,0.379722745985897
174,1209.829298469896,1349,10,0,0,4,251.38913583543064,0.6993788000813895,1.7896188337198955,0,legitimate,3.8125759072655327
175,3261.346673006304,1092,9,0,0,5,2189.674767727076,0.4232460998917272,1.687015941445247,0,legitimate,0.4894205847709721
176,954.395502124458,317,16,0,0,4,2234.460668808186,0.3149452455043987,1.8298943636330725,0,legitimate,0.5728743336379635
177,3485.594916702083,1177,3,0,0,3,1099.0243339663896,0.5251870980962912,0.8887754759658282,0,legitimate,2.1715357057860007
178,1995.0031968726328,905,16,0,0,3,2381.122070358495,0.1782375689789054,0.9091991367656098,0,legitimate,0.1621583699099176
179,4689.976944809999,1336,3,0,0,4,1992.8371076709648,0.7224311468923879,1.6163749710274942,0,legitimate,1.3534171090838378
180,773.8526263153669,907,18,0,0,4,1561.7471117164175,0.9973191300656252,0.6069394971858373,0,legitimate,0.5044955610867918
181,1771.2251201462666,209,0,0,0,7,1420.2904070442662,0.6009345024140265,2.108891391143545,1,velocity_attack,0.2470865897294361
182,656.0202540788864,1150,13,0,0,3,416.50746417592177,0.856457526582294,1.0088020517276264,0,legitimate,0.575050414467004
183,4630.998729564958,1244,23,0,1,4,1640.2015400185162,0.1723287679676205,0.5286592471138265,0,legitimate,1.8234327407793305
184,4398.962831566807,1127,10,0,0,2,552.6898604493185,0.825070449996948,1.2873626312304125,0,legitimate,6.959188590850203
185,1363.9139758042625,476,6,1,0,5,2002.4883417135984,0.907433404900406,0.5915889409521538,0,legitimate,0.3188904287766717
186,3333.9218255674773,814,16,0,0,5,1824.670502113781,0.838867562613547,1.3435567160153858,0,legitimate,0.8271363633627615
187,4104.388780985957,1550,3,0,0,2,942.5395722642348,0.6272595358116039,1.1386146413832652,0,legitimate,3.3546063229219185
188,2820.4839768373654,590,9,0,0,3,816.2973310488569,0.926380055088694,1.4443886158779746,0,legitimate,2.455216462870628
189,2695.287833944432,513,16,0,0,4,1480.5812254053817,0.961467003187726,1.198121034328257,0,legitimate,0.8204255110735077
190,1285.0762254122133,878,3,0,0,4,1586.214950768133,0.8153636457885013,1.516570152782266,0,legitimate,0.1898473628748055
191,556.2035622489061,751,18,0,1,3,2413.9834169298,0.5471146352255185,1.9924202873218315,0,legitimate,0.7695909763306046
192,4496.3572139713015,145,17,0,0,2,981.4782001871012,0.8352990827924778,0.9355354110350846,0,legitimate,3.581209458461891
193,4512.04848010032,564,16,0,0,2,1269.9256423428246,0.3719407055617907,1.1965017575727628,0,legitimate,2.5530021047344618
194,3202.197140639013,1151,5,0,0,2,1095.5564856168849,0.3465914237134754,0.2037815875321698,0,legitimate,1.9228955171909032
195,1761.2459761386333,1381,6,0,0,5,1242.938731268185,0.3479074415490639,1.9008198665938776,0,legitimate,0.4170014432985071
196,1811.1269156020385,1962,5,0,0,4,1744.5808398716345,0.1992182357696277,1.1926735407486475,0,legitimate,0.0381444494915467
197,3657.182826464173,436,11,1,0,1,1716.6662591190577,0.6229448634690832,0.2056038972716678,0,legitimate,1.130398268758967
198,4495.840273767628,1366,8,0,1,5,1147.8927710637154,0.6614781528044575,0.8000233477039187,0,legitimate,2.916603002562232
199,4446.7234788990745,1755,17,0,0,5,1847.0623240613047,0.8596396181542213,0.1625871787984314,0,legitimate,1.4074571934972158
200,3921.390174702357,723,1,0,0,4,1886.5295786099805,0.6945107455164974,0.9944016236286736,0,legitimate,1.0786263937572016
201,3245.95506615601,1201,16,0,0,3,1628.003712059199,0.7799371421595417,0.5541044909017458,0,legitimate,0.9938253470259764
202,512.2858284757392,1395,20,1,0,4,1411.8489511562998,0.6888321163758925,2.5230862961764853,1,device_anomaly,0.6371525239607404
203,891.9806990636075,524,0,0,0,3,326.0161845689364,0.6970455075329403,0.1381561717539079,0,legitimate,1.7360012823995166
204,4502.915523782688,977,22,0,0,4,1669.677337831253,0.3405484394201543,1.5248167578199023,0,legitimate,1.6968776671734274
205,3071.5023923319904,52,8,0,0,5,2166.829972411972,0.9658847746883692,1.6822533515313989,0,legitimate,0.4175096483980221
206,145.06555292148528,1158,5,0,0,2,724.4487197060627,0.6387908624643949,0.2802708753856933,0,legitimate,0.7997573203244198
207,597.2105600435573,1728,1,0,0,4,2355.7219814467044,0.587136522894132,3.103511158425512,1,velocity_attack,0.746485126535689
208,3351.1586686294736,1632,5,0,1,5,1800.6478275791603,0.8472167127990559,0.2571389850281589,0,legitimate,0.8610850035761085
209,124.80176084647157,1855,8,0,0,1,788.8107795867049,0.4209560488694293,0.1710836062281304,0,legitimate,0.8417849196839563
210,887.9594519457434,1854,2,0,0,5,572.5586900334929,0.0962524958026916,0.2281856110886948,0,legitimate,0.5508618896235782
211,2788.795567896272,587,15,0,0,5,811.6642087665061,0.2401025740092008,0.0635678113174111,0,legitimate,2.435898167955972
212,3490.286468694197,1646,23,1,0,5,2301.349684157054,0.8080916909814002,0.7521492277243915,0,legitimate,0.5166258707757534
213,3294.6101715627424,970,14,1,1,1,826.4844358346691,0.731814384208178,1.9058440118193107,0,legitimate,2.986294270908449
214,1198.9196163567428,1712,11,0,0,3,2081.3487839397885,0.117188784280717,1.7985097906979288,0,legitimate,0.4239698672284488
215,3589.6781846029257,1275,22,0,0,1,1682.8679194456763,0.0696527235558245,0.6638142901795878,0,legitimate,1.133071849028614
216,1262.5205287343204,884,7,0,0,2,1685.8521216432127,0.6219061941456983,1.5892954349587016,0,legitimate,0.2511083786496457
217,1694.4585209804118,1068,5,0,0,9,2572.5380331199576,0.9386482501241072,1.2042325830476717,1,velocity_attack,0.3413280973244219
218,3757.807885078318,920,2,0,0,1,2636.7086519076383,0.1749206836637497,0.3041168308654591,0,legitimate,0.4251888931147448
219,3283.201205331352,1686,22,1,0,2,1657.0359567858236,0.5490221595846255,0.4589105818942876,0,legitimate,0.9813699225331384
220,4261.194711421472,107,3,1,0,2,289.3426579747369,0.8119674434004714,1.380991253991538,0,legitimate,13.727156863933716
