transaction_id,amount,account_age,transaction_hour,device_changed,location_changed,transaction_velocity,avg_transaction_amount,merchant_risk,behavior_deviation,is_fraud,attack_type,amount_deviation
74,4095.7609994286872,37,4,1,1,1,2872.715138209545,0.8164416609750114,1.2124895520697851,1,device_anomaly,0.4257456108166091
75,3563.600984853324,835,19,1,0,2,2405.462091983376,0.9211652704928796,1.3031877351162215,0,legitimate,0.48146212602129496
76,3672.135123400838,218,15,0,0,4,2463.2190738922263,0.6273372836551697,0.11702165842619916,0,legitimate,0.490787060851375
77,3879.2246987611343,110,16,0,0,4,1158.3808122897863,0.7359601191473254,0.06306746520201756,0,legitimate,2.348833697523892
78,462.81879349704275,137,10,0,0,2,1271.264497644333,0.9877947790208754,0.816016958329951,0,legitimate,0.6359382375936313
79,1856.4820698669357,1374,14,1,0,2,2813.945458172027,0.3781870456698383,1.026645322727891,1,device_anomaly,0.3402565552663807
80,667.7583916731356,1632,19,0,0,5,2921.448861262468,0.02936121327954111,0.03722217989305188,0,legitimate,0.7714290328585208
81,4329.206786790408,715,15,0,0,4,2833.600507532607,0.6826030469300338,1.1798307126899996,0,legitimate,0.5278112688369465
82,3154.160821455034,375,2,1,0,3,1963.5405279802706,0.01332976707202338,1.665511102832783,0,legitimate,0.6063640024275203
83,1721.400321777981,1916,5,0,0,2,803.8762164233177,0.5683112663382371,0.8210201410755869,0,legitimate,1.141374861713161
84,411.4359164015158,357,20,0,0,5,1854.4227151945477,0.5974779331659394,1.4941018046085945,0,legitimate,0.7781326161342066
85,1623.8133764067447,584,22,0,0,2,1808.3511514136042,0.5845007114536304,0.3022494474493129,0,legitimate,0.10204753366767544
86,1693.3982779310604,1752,12,0,0,4,2733.8819648626227,0.16591890236876217,1.0591708602623795,0,legitimate,0.3805883722503164
87,3675.0702738565137,331,0,0,0,1,1003.8389453679686,0.07667608205991538,1.5783089034042506,0,legitimate,2.6610158340782193
88,3224.0316096405445,229,20,0,0,1,681.9717973047378,0.9077436873320655,1.3640815544660687,0,legitimate,3.7275145722776744
89,4447.342438624,922,13,0,0,4,870.840320034018,0.5416013395159488,1.559302518207866,0,legitimate,4.10695512863974
90,2413.8531332935518,1472,1,0,0,3,805.1206246695475,0.3230840833343829,1.4422705689595143,0,legitimate,1.9981260687295026
91,686.0118050976783,1092,1,0,0,5,1980.314815101219,0.7717452927747757,0.2420558591807529,0,legitimate,0.6535844705769096
92,3594.8994573926757,1785,14,0,0,2,2456.0556572125133,0.9216542798523516,0.205337112374389,0,legitimate,0.46368810773314756
93,3827.8467382227973,336,17,0,0,2,1167.5284029119705,0.40421628574504365,1.9510861363468592,0,legitimate,2.278589821605745
94,2850.2582680905316,1057,8,0,0,2,611.5974987190848,0.09830521532467573,0.9646133934524577,0,legitimate,3.6603497791603865
95,3877.7391817773487,1686,2,0,0,5,1094.965688113366,0.6926166424500796,1.4647913325543047,0,legitimate,2.5414252920187135
96,2519.5984221855147,1901,3,0,0,5,1685.0192790371448,0.9075276391849421,1.3630707029533211,0,legitimate,0.4952935278136793
97,2661.390863971771,1130,14,1,0,4,2027.0095096052883,0.9804070654283363,1.2020433058414668,1,device_anomaly,0.31296417276799726
98,2194.9509899568934,497,4,1,1,5,1694.416135476574,0.8135418932217852,0.9932939679392627,0,legitimate,0.295402554307911
99,224.5537210460664,208,19,0,0,2,844.5178459775325,0.26821668585807146,1.0427438503513156,0,legitimate,0.7341042322366266
100,628.6679922671918,674,19,0,0,2,2762.254464451829,0.3582202382442621,1.6171813382685567,0,legitimate,0.7724076473193604
101,254.00300986499784,1876,4,0,0,5,1369.6565532772245,0.1367397092725282,1.924358237292377,0,legitimate,0.8145498524741577
102,3218.411015192524,1794,9,0,0,5,1431.0129235539976,0.7127455753333084,0.5788603715772234,0,legitimate,1.2490439899029193
103,1640.3443072740008,305,15,0,0,4,2905.417153708799,0.1692544021543405,0.11770088445464899,0,legitimate,0.4354186609037941
104,2591.9963867070437,1205,11,0,0,1,2618.2656062885317,0.4319660910300511,0.9506084423944712,0,legitimate,0.01003306139697773
105,4547.075722237856,1217,13,0,0,5,2438.180596689191,0.531755595989889,0.059695058036210336,0,legitimate,0.8649462342585847
106,1321.5319228294873,1343,21,1,0,1,629.8039467836095,0.3825327189405159,0.7708379668270016,0,legitimate,1.0983227075322606
107,2110.8763228745856,1431,10,0,0,3,2530.4531952037014,0.14969603560548495,0.5465215772454421,0,legitimate,0.16581095952471858
108,3802.2005788609385,650,18,0,0,1,1420.3950595819754,0.2898204448607763,0.4859504201508389,0,legitimate,1.6768613092613351
109,1221.11101090895,667,5,0,0,5,707.2419669131903,0.6327650347067095,0.0032220471159694064,0,legitimate,0.7265816623390988
110,477.20155816108564,1805,9,0,0,2,2973.5577014685214,0.7268236586733964,0.501255276991333,0,legitimate,0.8395183123820281
111,1519.7821192774634,1363,19,0,0,2,598.9573549520811,0.6146361142228715,0.6398346360290694,0,legitimate,1.5373795090955211
112,889.9843075446216,959,2,0,0,5,2773.619115325609,0.9657520038076018,1.8220726926524187,0,legitimate,0.6791252617826937
113,4655.518496478608,1966,21,0,0,4,101.53274840731757,0.6136302588072728,0.17651409866888956,0,legitimate,44.85238329018856
114,4059.789859865643,1442,14,0,1,5,1369.962373484738,0.2253395337545564,1.5339809296695879,0,legitimate,1.9634316521692927
115,3203.678406901075,1910,10,0,1,5,186.69836462555236,0.4910529163944519,1.4497258256792218,0,legitimate,16.159649005637863
116,4370.156891919817,1711,21,0,1,4,2746.1112109384726,0.8362293763729252,0.6525029643094791,0,legitimate,0.5913983652637045
117,4037.993176805661,1817,1,0,0,4,465.07819429113664,0.32580162468285323,1.813967023382482,0,legitimate,7.682396264482564
118,1014.1932885415756,212,23,0,0,3,2051.985574277979,0.7370307645510997,1.310621986582781,0,legitimate,0.5057502834061423
119,4473.539092600891,1874,5,0,0,3,1930.5390883176117,0.7851919302003527,0.19399574845929957,0,legitimate,1.3172486481480172
120,2742.7769853866885,1359,16,0,0,3,2359.2983851341073,0.9339652231725727,0.40802726272378465,0,legitimate,0.16253925432614724
121,4056.4567603039063,101,17,0,0,4,2265.9451713362346,0.40117538727560786,0.8022656310681,0,legitimate,0.7901831039944368
122,4490.847369625117,1272,3,0,0,1,194.10168863242487,0.25942424178844736,1.9345882361247575,0,legitimate,22.13657032695653
123,1658.217027362133,748,22,0,0,5,1226.3618181576353,0.5079482568199508,0.5288426745139845,0,legitimate,0.3521433909719027
124,3107.645716958265,1226,8,0,0,3,1035.3168920693038,0.9936833074835711,3.934938566251833,1,behavior_anomaly,2.0016372192546434
125,1216.8822964555143,1706,9,0,0,1,2921.367264385937,0.9021299708661158,1.1213439894861243,0,legitimate,0.5834545312770527
126,2192.828164268656,1325,20,0,0,5,2347.1902857010787,0.2839550636854651,0.7110327788868502,0,legitimate,0.06576463884193197
127,4108.2723530202165,755,1,0,0,1,2153.083321464283,0.19671573548771337,1.401948416225903,0,legitimate,0.9080879555679414
128,4317.579857956083,1521,10,0,0,2,1382.2651214829916,0.4769579528945045,1.3217837929544667,0,legitimate,2.123554078629922
129,134.06543960283443,298,10,0,0,2,2683.8081647917234,0.16577451208692462,0.12081292260184551,0,legitimate,0.9500465639230073
130,2602.661782630072,1073,10,0,0,5,148.77699548425545,0.7580313005443297,0.8574954857831012,0,legitimate,16.49371113564061
131,2145.313915429017,607,0,0,0,1,762.4722131778125,0.03661260049382209,1.5621650673348622,0,legitimate,1.813628979983194
132,1188.3282713065782,1024,13,0,1,1,2115.537120275463,0.22472574363646258,1.2798232623563512,0,legitimate,0.43828531302166585
133,687.3402999350458,844,0,0,0,4,1574.324769062221,0.018220807607216893,0.920372685970638,0,legitimate,0.563406284749954
134,1754.314339877777,1556,20,0,0,3,1648.041099260688,0.22673825374414336,1.4597378354521742,0,legitimate,0.06448458152212538
135,4720.257549171344,176,22,0,0,5,1307.4003243739962,0.0523122513104165,1.3409760200989957,0,legitimate,2.610414852414449
136,1683.6943669017007,1482,8,0,0,1,582.7290142736699,0.6735523230246208,1.6752198870526602,0,legitimate,1.889326471928475
137,2642.0740465424938,1218,23,0,0,3,582.0422998590861,0.5702738266349651,0.10199233382333794,0,legitimate,3.5393162098049338
138,3544.7928985863714,919,0,0,0,5,953.99554029562,0.21391387767237824,1.0705591931634952,0,legitimate,2.715733196706482
139,1881.7850516585404,339,20,1,0,1,1458.0979613461247,0.20507718370345418,1.3206432846477707,0,legitimate,0.29057518873510063
140,6726.4782041948565,547,21,0,0,2,2489.964918125991,0.2911935081864757,2.6710837736436863,1,behavior_anomaly,1.7014349299577158
141,4815.991745216345,43,21,0,0,1,1395.8128627903527,0.7982129200951388,1.844876445534576,0,legitimate,2.450313343286402
142,1333.7332495442843,161,3,0,0,2,2703.6064307399674,0.15050326817285364,0.8232331034322937,0,legitimate,0.5066836524799779
143,2536.5176788726885,1907,0,0,1,2,449.49843845115237,0.1217008164218698,1.5902302914225248,0,legitimate,4.642995529890669
144,1574.3037181021714,784,18,0,0,4,888.1416331373629,0.5080503348941403,1.5720686053468718,0,legitimate,0.7725818263253114
145,1495.7184224495913,468,9,0,0,4,304.5189150081894,0.864950133889744,0.537725848223779,0,legitimate,3.9117422555159407
146,4821.772124982356,772,14,0,0,3,1579.0741414296585,0.2241110044117569,3.858373032892568,1,behavior_anomaly,2.053543844760089
147,3086.8652365014946,769,19,0,0,5,361.09365605828475,0.10625629158055305,1.8856904490013193,0,legitimate,7.548655410338305
148,2563.1272138214213,1727,3,0,1,3,2407.4840201787215,0.49168856216533086,0.6488052367583956,0,legitimate,0.06464973073056804
149,352.2458811249478,824,19,0,0,4,215.31475016409416,0.7321548819316668,0.828804213690181,0,legitimate,0.6359579678424104
150,1465.367674759396,292,13,0,0,3,1478.6409348933673,0.6183223381401807,1.2079033717276497,0,legitimate,0.008976662163710786
151,4550.502841236603,672,4,0,1,5,1319.7820774477896,0.41816566543907496,0.6331402610601136,0,legitimate,2.447919864191837
152,1273.8532642681648,1996,14,0,0,5,686.4752851300913,0.04039805580016653,1.3236013998116218,0,legitimate,0.8556433011667155
153,809.9848732469932,1278,14,0,0,1,1801.8759594673857,0.3005932890641779,0.5788829665879347,0,legitimate,0.5504768965970246
154,2498.3185253600586,287,15,0,0,3,1219.6851911509539,0.9192514233411815,1.0546598489796835,0,legitimate,1.0483306212831236
155,1683.5468424157962,1287,15,0,0,4,674.103751994942,0.2228624608452493,3.5097331083976133,1,behavior_anomaly,1.4974595341347818
156,1286.0708304063521,1389,3,0,1,1,2497.032111139531,0.6139546436854959,1.6011291021395513,0,legitimate,0.48496023552558626
157,3393.4641822888047,438,8,0,0,3,2016.0169244172769,0.9074427358913096,1.7201420510014525,0,legitimate,0.6832518324565526
158,3831.936115110716,1881,0,0,0,5,135.24326657568673,0.48810947118885517,1.363189350554557,0,legitimate,27.33365543537973
159,1264.4239655627584,1004,4,0,0,4,1555.407579670087,0.4462788662604146,0.540022567611719,0,legitimate,0.1870786910843319
160,3668.260108198112,1077,8,0,0,3,886.7894408928362,0.14106394975391934,0.9277163193641271,0,legitimate,3.1365626822358634
161,1902.1373503243408,300,19,0,0,5,2753.8255637243337,0.9806116390396811,1.1256967194418972,0,legitimate,0.30927456866518127
162,3198.2985699085393,1148,4,1,0,5,2204.1844652048767,0.17666960999168557,2.8582076570798867,1,device_anomaly,0.4510122090036873
163,3204.295582728384,171,3,0,0,3,1873.6826211764028,0.48145775686347947,1.880000342228873,0,legitimate,0.7101592054670113
164,2725.2959519663164,1747,15,0,0,3,358.2568353891986,0.17132940994265267,0.21724839088290504,0,legitimate,6.60710105923211
165,542.4198732666007,1771,1,0,0,4,2798.8731527097298,0.3483834858486198,1.6669087070038893,0,legitimate,0.8062006230109224
166,4192.982228387265,931,15,0,0,1,518.1836087250981,0.8840088146420995,0.852832973678787,0,legitimate,7.091692129558823
167,1671.8223183615055,1003,17,0,0,5,1407.1652573320387,0.6433207176968174,1.891019293488974,0,legitimate,0.18807816612190392
168,1013.9407009592858,1134,1,0,0,1,2075.020556230961,0.009844248240023723,1.0650844568149838,0,legitimate,0.5113587198379405
169,299.7981936183432,303,15,0,0,1,1534.8301355026701,0.966762469532691,1.4594175462181127,0,legitimate,0.8046701151589282
170,2995.3754216223847,305,0,0,0,5,2659.163104192658,0.7839074946030712,1.468962922104408,0,legitimate,0.12643538747195548
171,3420.065373027184,1936,15,0,1,3,2522.4896600837,0.9975359830816896,1.3960070815765726,0,legitimate,0.35582929323631035
172,181.28036174649515,494,2,0,0,5,492.5667643930765,0.7628667042165836,0.09875485986140786,0,legitimate,0.6319679384583277
173,2609.2559856664766,1261,14,0,0,1,1891.1451545303055,0.7648536577760817,1.244345255128838,0,legitimate,0.379722745985897
174,1209.829298469896,1349,10,0,0,4,251.38913583543066,0.6993788000813895,1.7896188337198955,0,legitimate,3.8125759072655327
175,3261.346673006304,1092,9,0,0,5,2189.674767727076,0.42324609989172723,1.687015941445247,0,legitimate,0.48942058477097217
176,954.3955021244581,317,16,0,0,4,2234.460668808186,0.31494524550439873,1.8298943636330725,0,legitimate,0.5728743336379635
177,3485.594916702083,1177,3,0,0,3,1099.0243339663896,0.5251870980962912,0.8887754759658282,0,legitimate,2.1715357057860007
178,1995.0031968726332,905,16,0,0,3,2381.122070358495,0.17823756897890541,0.9091991367656098,0,legitimate,0.16215836990991764
179,4689.976944809999,1336,3,0,0,4,1992.8371076709648,0.7224311468923879,1.6163749710274942,0,legitimate,1.3534171090838378
180,773.8526263153669,907,18,0,0,4,1561.7471117164177,0.9973191300656251,0.6069394971858373,0,legitimate,0.5044955610867918
181,1771.2251201462666,209,0,0,0,7,1420.2904070442662,0.6009345024140265,2.108891391143545,1,velocity_attack,0.2470865897294361
182,656.0202540788864,1150,13,0,0,3,416.50746417592177,0.856457526582294,1.0088020517276264,0,legitimate,0.575050414467004
183,4630.998729564958,1244,23,0,1,4,1640.2015400185162,0.17232876796762053,0.5286592471138265,0,legitimate,1.8234327407793305
184,4398.962831566807,1127,10,0,0,2,552.6898604493185,0.825070449996948,1.2873626312304123,0,legitimate,6.959188590850203
185,1363.9139758042625,476,6,1,0,5,2002.4883417135982,0.9074334049004059,0.5915889409521538,0,legitimate,0.31889042877667173
186,3333.9218255674773,814,16,0,0,5,1824.6705021137807,0.838867562613547,1.3435567160153858,0,legitimate,0.8271363633627615
187,4104.388780985957,1550,3,0,0,2,942.5395722642347,0.6272595358116039,1.1386146413832652,0,legitimate,3.3546063229219185
188,2820.4839768373654,590,9,0,0,3,816.2973310488569,0.9263800550886939,1.4443886158779746,0,legitimate,2.455216462870628
189,2695.287833944432,513,16,0,0,4,1480.5812254053815,0.9614670031877259,1.1981210343282567,0,legitimate,0.8204255110735077
190,1285.0762254122133,878,3,0,0,4,1586.2149507681327,0.8153636457885013,1.516570152782266,0,legitimate,0.1898473628748055
191,556.2035622489061,751,18,0,1,3,2413.9834169297997,0.5471146352255185,1.9924202873218315,0,legitimate,0.7695909763306046
192,4496.3572139713015,145,17,0,0,2,981.4782001871013,0.8352990827924778,0.9355354110350846,0,legitimate,3.581209458461891
193,4512.0484801003195,564,16,0,0,2,1269.9256423428246,0.3719407055617907,1.1965017575727628,0,legitimate,2.5530021047344618
194,3202.197140639013,1151,5,0,0,2,1095.5564856168849,0.3465914237134754,0.2037815875321698,0,legitimate,1.9228955171909032
195,1761.2459761386333,1381,6,0,0,5,1242.938731268185,0.34790744154906394,1.9008198665938776,0,legitimate,0.4170014432985071
196,1811.1269156020383,1962,5,0,0,4,1744.5808398716345,0.19921823576962772,1.1926735407486475,0,legitimate,0.038144449491546766
197,3657.182826464173,436,11,1,0,1,1716.6662591190577,0.6229448634690832,0.20560389727166783,0,legitimate,1.130398268758967
198,4495.840273767628,1366,8,0,1,5,1147.8927710637154,0.6614781528044575,0.8000233477039187,0,legitimate,2.9166030025622316
199,4446.7234788990745,1755,17,0,0,5,1847.0623240613052,0.8596396181542213,0.16258717879843143,0,legitimate,1.4074571934972158
200,3921.390174702357,723,1,0,0,4,1886.5295786099805,0.6945107455164974,0.9944016236286737,0,legitimate,1.0786263937572016
201,3245.95506615601,1201,16,0,0,3,1628.003712059199,0.7799371421595417,0.5541044909017458,0,legitimate,0.9938253470259765
202,512.2858284757392,1395,20,1,0,4,1411.8489511562998,0.6888321163758925,2.5230862961764853,1,device_anomaly,0.6371525239607404
203,891.9806990636075,524,0,0,0,3,326.0161845689364,0.6970455075329403,0.13815617175390793,0,legitimate,1.7360012823995166
204,4502.915523782688,977,22,0,0,4,1669.677337831253,0.34054843942015434,1.5248167578199023,0,legitimate,1.6968776671734274
205,3071.5023923319904,52,8,0,0,5,2166.829972411972,0.9658847746883693,1.6822533515313989,0,legitimate,0.4175096483980221
206,145.06555292148528,1158,5,0,0,2,724.4487197060627,0.6387908624643949,0.2802708753856933,0,legitimate,0.7997573203244198
207,597.2105600435573,1728,1,0,0,4,2355.7219814467044,0.587136522894132,3.103511158425512,1,velocity_attack,0.746485126535689
208,3351.1586686294736,1632,5,0,1,5,1800.6478275791603,0.8472167127990559,0.2571389850281589,0,legitimate,0.8610850035761085
209,124.80176084647157,1855,8,0,0,1,788.8107795867049,0.4209560488694293,0.17108360622813046,0,legitimate,0.8417849196839563
210,887.9594519457434,1854,2,0,0,5,572.5586900334929,0.09625249580269168,0.22818561108869484,0,legitimate,0.5508618896235782
211,2788.795567896272,587,15,0,0,5,811.6642087665061,0.24010257400920088,0.06356781131741118,0,legitimate,2.435898167955972
212,3490.286468694197,1646,23,1,0,5,2301.349684157054,0.8080916909814002,0.7521492277243915,0,legitimate,0.5166258707757534
213,3294.6101715627424,970,14,1,1,1,826.4844358346691,0.731814384208178,1.9058440118193107,0,legitimate,2.9862942709084486
214,1198.9196163567428,1712,11,0,0,3,2081.3487839397885,0.117188784280717,1.7985097906979288,0,legitimate,0.42396986722844887
215,3589.6781846029257,1275,22,0,0,1,1682.8679194456765,0.06965272355582453,0.6638142901795878,0,legitimate,1.133071849028614
216,1262.5205287343204,884,7,0,0,2,1685.8521216432127,0.6219061941456983,1.5892954349587016,0,legitimate,0.2511083786496457
217,1694.4585209804118,1068,5,0,0,9,2572.5380331199576,0.9386482501241072,1.2042325830476717,1,velocity_attack,0.34132809732442193
218,3757.807885078318,920,2,0,0,1,2636.7086519076383,0.1749206836637497,0.30411683086545915,0,legitimate,0.42518889311474484
219,3283.201205331352,1686,22,1,0,2,1657.0359567858236,0.5490221595846255,0.4589105818942876,0,legitimate,0.9813699225331383
